variant,run_label,iteration,event,dimension,objective,step_norm,interpretation
standard,round1_seed04_reach_x2,51,coordinate_accept,k3_radps,0.03757186610976255,0.0544182584367271,reach_x2
standard,round1_seed04_reach_x2,52,coordinate_accept,k3_radps,0.03757183368745817,0.0544182584367271,reach_x2
standard,round1_seed04_reach_x2,53,coordinate_accept,stribeck_speed_mps,0.0375718197501864,0.0544182584367271,reach_x2
standard,round1_seed04_reach_x2,54,coordinate_accept,k3_radps,0.03757179555793606,0.0544182584367271,reach_x2
standard,round1_seed04_reach_x2,55,coordinate_accept,speed_fade_mps,0.03757178000028615,0.0544182584367271,reach_x2
standard,round1_seed04_reach_x2,56,coordinate_accept,k3_radps,0.03757177874365689,0.0544182584367271,reach_x2
standard,round1_seed04_reach_x2,57,coordinate_accept,rel_weight,0.03757138289329611,0.0544182584367271,reach_x2
standard,round1_seed04_reach_x2,58,coordinate_accept,stribeck_speed_mps,0.037570627759729594,0.0544182584367271,reach_x2
standard,round1_seed04_reach_x2,59,coordinate_accept,stribeck_speed_mps,0.037569933150892944,0.0544182584367271,reach_x2
standard,round1_seed04_reach_x2,60,coordinate_accept,stribeck_speed_mps,0.0375692982907346,0.0544182584367271,reach_x2
standard,round1_seed04_reach_x2,61,coordinate_accept,stribeck_speed_mps,0.03756872252815977,0.0544182584367271,reach_x2
standard,round1_seed04_reach_x2,62,coordinate_accept,stribeck_speed_mps,0.0375682053383299,0.0544182584367271,reach_x2
standard,round1_seed04_reach_x2,63,coordinate_accept,stribeck_speed_mps,0.037567746323792665,0.0544182584367271,reach_x2
standard,round1_seed04_reach_x2,64,coordinate_accept,stribeck_speed_mps,0.03756734521549742,0.0544182584367271,reach_x2
standard,round1_seed04_reach_x2,65,coordinate_accept,stribeck_speed_mps,0.03756700187374922,0.0544182584367271,reach_x2
standard,round1_seed04_reach_x2,66,coordinate_accept,stribeck_speed_mps,0.037566716289153354,0.0544182584367271,reach_x2
standard,round1_seed04_reach_x2,67,coordinate_accept,stribeck_speed_mps,0.03756648858360002,0.0544182584367271,reach_x2
standard,round1_seed04_reach_x2,68,coordinate_accept,stribeck_speed_mps,0.037566319011336606,0.0544182584367271,reach_x2
standard,round1_seed04_reach_x2,69,coordinate_accept,stribeck_speed_mps,0.03756620796017264,0.0544182584367271,reach_x2
standard,round1_seed04_reach_x2,70,coordinate_accept,stribeck_speed_mps,0.03756615595285935,0.0544182584367271,reach_x2
standard,round1_seed04_reach_x2,71,coordinate_accept,k3_radps,0.037565969835304205,0.0544182584367271,reach_x2
standard,round1_seed04_reach_x2,72,coordinate_accept,k3_radps,0.03756581210788737,0.0544182584367271,reach_x2
standard,round1_seed04_reach_x2,73,coordinate_accept,k3_radps,0.03756568215282482,0.0544182584367271,reach_x2
standard,round1_seed04_reach_x2,74,coordinate_accept,k3_radps,0.03756558077891465,0.0544182584367271,reach_x2
standard,round1_seed04_reach_x2,75,coordinate_accept,k3_radps,0.037565508715783014,0.0544182584367271,reach_x2
standard,round1_seed04_reach_x2,76,coordinate_accept,stribeck_speed_mps,0.03756549792875799,0.0544182584367271,reach_x2
standard,round1_seed04_reach_x2,77,coordinate_accept,k3_radps,0.037565441389433865,0.0544182584367271,reach_x2
standard,round1_seed04_reach_x2,78,coordinate_accept,k3_radps,0.03756541268454175,0.0544182584367271,reach_x2
standard,round1_seed04_reach_x2,79,coordinate_accept,k3_radps,0.03756541204681115,0.0544182584367271,reach_x2
standard,round1_seed04_reach_x2,80,shrink,,0.03756541204681115,0.029930042140199908,reach_x2
standard,round1_seed04_reach_x2,81,coordinate_accept,k3_radps,0.03756540884194119,0.029930042140199908,reach_x2
standard,round1_seed04_reach_x2,82,shrink,,0.03756540884194119,0.016461523177109954,reach_x2
standard,round1_seed04_reach_x2,83,coordinate_accept,stribeck_speed_mps,0.037565408736692195,0.016461523177109954,reach_x2
standard,round1_seed04_reach_x2,84,coordinate_accept,k3_radps,0.03756540821145422,0.016461523177109954,reach_x2
standard,round1_seed04_reach_x2,85,coordinate_accept,rel_weight,0.03756466032193975,0.016461523177109954,reach_x2
standard,round1_seed04_reach_x2,86,coordinate_accept,stribeck_speed_mps,0.03756456207559858,0.016461523177109954,reach_x2
standard,round1_seed04_reach_x2,87,coordinate_accept,stribeck_speed_mps,0.03756446880790587,0.016461523177109954,reach_x2
standard,round1_seed04_reach_x2,88,coordinate_accept,stribeck_speed_mps,0.03756438052576328,0.016461523177109954,reach_x2
standard,round1_seed04_reach_x2,89,coordinate_accept,stribeck_speed_mps,0.037564297237182694,0.016461523177109954,reach_x2
standard,round1_seed05_reach_x2,0,coordinate_accept,delta_k,0.037745223094321906,3.5744219003882423,reach_x2
standard,round1_seed05_reach_x2,1,coordinate_accept,delta_k,0.03774506897919311,3.5744219003882423,reach_x2
standard,round1_seed05_reach_x2,2,coordinate_accept,delta_k,0.03774504620375351,3.5744219003882423,reach_x2
standard,round1_seed05_reach_x2,3,coordinate_accept,delta_k,0.03774504284580305,3.5744219003882423,reach_x2
standard,round1_seed05_reach_x2,4,coordinate_accept,delta_k,0.03774504235088033,3.5744219003882423,reach_x2
standard,round1_seed05_reach_x2,5,coordinate_accept,k1,0.03774504221647547,3.5744219003882423,reach_x2
standard,round1_seed05_reach_x2,6,coordinate_accept,k3_radps,0.037694414431002826,3.5744219003882423,reach_x2
standard,round1_seed05_reach_x2,7,coordinate_accept,speed_fade_mps,0.03758780186340473,3.5744219003882423,reach_x2
standard,round1_seed05_reach_x2,8,coordinate_accept,delta_k,0.03758780174503804,3.5744219003882423,reach_x2
standard,round1_seed05_reach_x2,9,shrink,,0.03758780174503804,1.9659320452135336,reach_x2
standard,round1_seed05_reach_x2,10,coordinate_accept,stribeck_speed_mps,0.037584763318565806,1.9659320452135336,reach_x2
standard,round1_seed05_reach_x2,11,shrink,,0.037584763318565806,1.0812626248674435,reach_x2
standard,round1_seed05_reach_x2,12,coordinate_accept,stribeck_speed_mps,0.03757728830631911,1.0812626248674435,reach_x2
standard,round1_seed05_reach_x2,13,coordinate_accept,k3_radps,0.03757501082573191,1.0812626248674435,reach_x2
standard,round1_seed05_reach_x2,14,coordinate_accept,speed_fade_mps,0.03756779780250303,1.0812626248674435,reach_x2
standard,round1_seed05_reach_x2,15,shrink,,0.03756779780250303,0.594694443677094,reach_x2
standard,round1_seed05_reach_x2,16,shrink,,0.03756779780250303,0.32708194402240176,reach_x2
standard,round1_seed05_reach_x2,17,coordinate_accept,speed_fade_mps,0.037567783152910254,0.32708194402240176,reach_x2
standard,round1_seed05_reach_x2,18,shrink,,0.037567783152910254,0.17989506921232096,reach_x2
standard,round1_seed05_reach_x2,19,coordinate_accept,stribeck_speed_mps,0.0375677447887619,0.17989506921232096,reach_x2
standard,round1_seed05_reach_x2,20,coordinate_accept,speed_fade_mps,0.03756744469372571,0.17989506921232096,reach_x2
standard,round1_seed05_reach_x2,21,shrink,,0.03756744469372571,0.09894228806677655,reach_x2
standard,round1_seed05_reach_x2,22,coordinate_accept,stribeck_speed_mps,0.037567405287510895,0.09894228806677655,reach_x2
standard,round1_seed05_reach_x2,23,shrink,,0.037567405287510895,0.0544182584367271,reach_x2
standard,round1_seed05_reach_x2,24,coordinate_accept,stribeck_speed_mps,0.03756739675154992,0.0544182584367271,reach_x2
standard,round1_seed05_reach_x2,25,shrink,,0.03756739675154992,0.029930042140199908,reach_x2
standard,round1_seed05_reach_x2,26,coordinate_accept,stribeck_speed_mps,0.037567392269516754,0.029930042140199908,reach_x2
standard,round1_seed05_reach_x2,27,coordinate_accept,rel_weight,0.03756665531960744,0.029930042140199908,reach_x2
standard,round1_seed05_reach_x2,28,coordinate_accept,stribeck_speed_mps,0.03756637966728488,0.029930042140199908,reach_x2
standard,round1_seed05_reach_x2,29,coordinate_accept,stribeck_speed_mps,0.03756612058379859,0.029930042140199908,reach_x2
standard,round1_seed05_reach_x2,30,coordinate_accept,stribeck_speed_mps,0.03756587803826104,0.029930042140199908,reach_x2
standard,round1_seed05_reach_x2,31,coordinate_accept,stribeck_speed_mps,0.03756565201169893,0.029930042140199908,reach_x2
standard,round1_seed05_reach_x2,32,coordinate_accept,stribeck_speed_mps,0.037565442497065074,0.029930042140199908,reach_x2
standard,round1_seed05_reach_x2,33,coordinate_accept,stribeck_speed_mps,0.037565249499252086,0.029930042140199908,reach_x2
standard,round1_seed05_reach_x2,34,coordinate_accept,stribeck_speed_mps,0.03756507303510883,0.029930042140199908,reach_x2
standard,round1_seed05_reach_x2,35,coordinate_accept,stribeck_speed_mps,0.03756491313346035,0.029930042140199908,reach_x2
standard,round1_seed05_reach_x2,36,coordinate_accept,stribeck_speed_mps,0.03756476983513187,0.029930042140199908,reach_x2
standard,round1_seed05_reach_x2,37,coordinate_accept,stribeck_speed_mps,0.03756464319297774,0.029930042140199908,reach_x2
standard,round1_seed05_reach_x2,38,coordinate_accept,stribeck_speed_mps,0.03756453327191588,0.029930042140199908,reach_x2
standard,round1_seed05_reach_x2,39,coordinate_accept,stribeck_speed_mps,0.03756444014896849,0.029930042140199908,reach_x2
standard,round1_seed05_reach_x2,40,coordinate_accept,stribeck_speed_mps,0.037564363913309494,0.029930042140199908,reach_x2
standard,round1_seed05_reach_x2,41,coordinate_accept,stribeck_speed_mps,0.037564304666319576,0.029930042140199908,reach_x2
standard,round1_seed05_reach_x2,42,coordinate_accept,stribeck_speed_mps,0.037564262521649135,0.029930042140199908,reach_x2
standard,round1_seed05_reach_x2,43,coordinate_accept,stribeck_speed_mps,0.0375642376052899,0.029930042140199908,reach_x2
standard,round1_seed05_reach_x2,44,coordinate_accept,stribeck_speed_mps,0.03756423005565573,0.029930042140199908,reach_x2
standard,round1_seed05_reach_x2,45,coordinate_accept,k3_radps,0.03756417539302381,0.029930042140199908,reach_x2
standard,round1_seed05_reach_x2,46,coordinate_accept,k3_radps,0.03756412893552466,0.029930042140199908,reach_x2
standard,round1_seed05_reach_x2,47,coordinate_accept,k3_radps,0.03756409078623202,0.029930042140199908,reach_x2
standard,round1_seed05_reach_x2,48,coordinate_accept,stribeck_speed_mps,0.03756408684215119,0.029930042140199908,reach_x2
standard,round1_seed05_reach_x2,49,coordinate_accept,k3_radps,0.03756405302542646,0.029930042140199908,reach_x2
standard,round1_seed05_reach_x2,50,coordinate_accept,k3_radps,0.03756402761398607,0.029930042140199908,reach_x2
standard,round1_seed05_reach_x2,51,coordinate_accept,k3_radps,0.03756401077456595,0.029930042140199908,reach_x2
standard,round1_seed05_reach_x2,52,coordinate_accept,k3_radps,0.037564003282945256,0.029930042140199908,reach_x2
standard,round1_seed05_reach_x2,53,coordinate_accept,stribeck_speed_mps,0.037564001918408814,0.029930042140199908,reach_x2
standard,round1_seed05_reach_x2,54,coordinate_accept,k3_radps,0.0375640001473057,0.029930042140199908,reach_x2
standard,round1_seed05_reach_x2,55,shrink,,0.0375640001473057,0.016461523177109954,reach_x2
standard,round1_seed05_reach_x2,56,coordinate_accept,k3_radps,0.03756399994733561,0.016461523177109954,reach_x2
standard,round1_seed05_reach_x2,57,coordinate_accept,stribeck_speed_mps,0.037563999375719886,0.016461523177109954,reach_x2
standard,round1_seed05_reach_x2,58,coordinate_accept,speed_fade_mps,0.037563998512267716,0.016461523177109954,reach_x2
standard,round1_seed05_reach_x2,59,coordinate_accept,rel_weight,0.03756357452976405,0.016461523177109954,reach_x2
standard,round1_seed05_reach_x2,60,coordinate_accept,stribeck_speed_mps,0.03756347238768991,0.016461523177109954,reach_x2
standard,round1_seed05_reach_x2,61,coordinate_accept,stribeck_speed_mps,0.03756337457414741,0.016461523177109954,reach_x2
standard,round1_seed05_reach_x2,62,coordinate_accept,stribeck_speed_mps,0.03756328109884557,0.016461523177109954,reach_x2
standard,round1_seed05_reach_x2,63,coordinate_accept,stribeck_speed_mps,0.037563191972486164,0.016461523177109954,reach_x2
standard,round1_seed05_reach_x2,64,coordinate_accept,stribeck_speed_mps,0.037563107206763216,0.016461523177109954,reach_x2
standard,round1_seed05_reach_x2,65,coordinate_accept,stribeck_speed_mps,0.03756302681436271,0.016461523177109954,reach_x2
standard,round1_seed05_reach_x2,66,coordinate_accept,stribeck_speed_mps,0.03756295080896249,0.016461523177109954,reach_x2
standard,round1_seed05_reach_x2,67,coordinate_accept,stribeck_speed_mps,0.03756287920523242,0.016461523177109954,reach_x2
standard,round1_seed05_reach_x2,68,coordinate_accept,stribeck_speed_mps,0.03756281201883474,0.016461523177109954,reach_x2
standard,round1_seed05_reach_x2,69,coordinate_accept,stribeck_speed_mps,0.03756274926642459,0.016461523177109954,reach_x2
standard,round1_seed05_reach_x2,70,coordinate_accept,stribeck_speed_mps,0.0375626909656509,0.016461523177109954,reach_x2
standard,round1_seed05_reach_x2,71,coordinate_accept,stribeck_speed_mps,0.03756263713515741,0.016461523177109954,reach_x2
standard,round1_seed05_reach_x2,72,coordinate_accept,stribeck_speed_mps,0.037562587794583976,0.016461523177109954,reach_x2
standard,round1_seed05_reach_x2,73,coordinate_accept,stribeck_speed_mps,0.03756254296456817,0.016461523177109954,reach_x2
standard,round1_seed05_reach_x2,74,coordinate_accept,stribeck_speed_mps,0.037562502666747107,0.016461523177109954,reach_x2
standard,round1_seed05_reach_x2,75,coordinate_accept,stribeck_speed_mps,0.037562466923759544,0.016461523177109954,reach_x2
standard,round1_seed05_reach_x2,76,coordinate_accept,stribeck_speed_mps,0.037562435759248274,0.016461523177109954,reach_x2
standard,round1_seed05_reach_x2,77,coordinate_accept,stribeck_speed_mps,0.03756240919786284,0.016461523177109954,reach_x2
standard,round1_seed05_reach_x2,78,coordinate_accept,stribeck_speed_mps,0.03756238726526247,0.016461523177109954,reach_x2
standard,round1_seed05_reach_x2,79,coordinate_accept,stribeck_speed_mps,0.03756236998811936,0.016461523177109954,reach_x2
standard,round1_seed05_reach_x2,80,coordinate_accept,stribeck_speed_mps,0.037562357394122295,0.016461523177109954,reach_x2
standard,round1_seed05_reach_x2,81,coordinate_accept,stribeck_speed_mps,0.03756234951198046,0.016461523177109954,reach_x2
standard,round1_seed05_reach_x2,82,coordinate_accept,stribeck_speed_mps,0.03756234637142774,0.016461523177109954,reach_x2
standard,round1_seed05_reach_x2,83,coordinate_accept,k3_radps,0.037562330410982725,0.016461523177109954,reach_x2
standard,round1_seed05_reach_x2,84,coordinate_accept,k3_radps,0.03756231725042946,0.016461523177109954,reach_x2
standard,round1_seed05_reach_x2,85,coordinate_accept,k3_radps,0.037562306858503584,0.016461523177109954,reach_x2
standard,round1_seed05_reach_x2,86,coordinate_accept,stribeck_speed_mps,0.03756230659808579,0.016461523177109954,reach_x2
standard,round1_seed05_reach_x2,87,coordinate_accept,k3_radps,0.03756229780833073,0.016461523177109954,reach_x2
standard,round1_seed05_reach_x2,88,coordinate_accept,k3_radps,0.03756229174186648,0.016461523177109954,reach_x2
standard,round1_seed05_reach_x2,89,coordinate_accept,k3_radps,0.03756228840566527,0.016461523177109954,reach_x2
standard,round1_seed06_reach_x2,0,coordinate_accept,delta_k,0.03778226727723498,3.5744219003882423,reach_x2
standard,round1_seed06_reach_x2,1,coordinate_accept,delta_k,0.03778226712878894,3.5744219003882423,reach_x2
standard,round1_seed06_reach_x2,2,coordinate_accept,k1,0.03777507170326171,3.5744219003882423,reach_x2
standard,round1_seed06_reach_x2,3,coordinate_accept,k1,0.03777353159071141,3.5744219003882423,reach_x2
standard,round1_seed06_reach_x2,4,coordinate_accept,k1,0.037773293688906806,3.5744219003882423,reach_x2
standard,round1_seed06_reach_x2,5,coordinate_accept,k1,0.03777325555718234,3.5744219003882423,reach_x2
standard,round1_seed06_reach_x2,6,coordinate_accept,k1,0.037773249218367215,3.5744219003882423,reach_x2
standard,round1_seed06_reach_x2,7,coordinate_accept,k1,0.03777324889708299,3.5744219003882423,reach_x2
standard,round1_seed06_reach_x2,8,coordinate_accept,stribeck_speed_mps,0.037757073876223075,3.5744219003882423,reach_x2
standard,round1_seed06_reach_x2,9,coordinate_accept,speed_fade_mps,0.037698081458518974,3.5744219003882423,reach_x2
standard,round1_seed06_reach_x2,10,coordinate_accept,speed_fade_mps,0.03760663031204045,3.5744219003882423,reach_x2
standard,round1_seed06_reach_x2,11,coordinate_accept,k3_radps,0.03760573606250047,3.5744219003882423,reach_x2
standard,round1_seed06_reach_x2,12,coordinate_accept,stribeck_speed_mps,0.03758575725487234,3.5744219003882423,reach_x2
standard,round1_seed06_reach_x2,13,shrink,,0.03758575725487234,1.9659320452135336,reach_x2
standard,round1_seed06_reach_x2,14,coordinate_accept,stribeck_speed_mps,0.037569735147593666,1.9659320452135336,reach_x2
standard,round1_seed06_reach_x2,15,coordinate_accept,speed_fade_mps,0.037568301170366775,1.9659320452135336,reach_x2
standard,round1_seed06_reach_x2,16,shrink,,0.037568301170366775,1.0812626248674435,reach_x2
standard,round1_seed06_reach_x2,17,coordinate_accept,speed_fade_mps,0.03756026118777466,1.0812626248674435,reach_x2
standard,round1_seed06_reach_x2,18,shrink,,0.03756026118777466,0.594694443677094,reach_x2
standard,round1_seed06_reach_x2,19,shrink,,0.03756026118777466,0.32708194402240176,reach_x2
standard,round1_seed06_reach_x2,20,shrink,,0.03756026118777466,0.17989506921232096,reach_x2
standard,round1_seed06_reach_x2,21,coordinate_accept,stribeck_speed_mps,0.03756014739409346,0.17989506921232096,reach_x2
standard,round1_seed06_reach_x2,22,coordinate_accept,k3_radps,0.03756000243495817,0.17989506921232096,reach_x2
standard,round1_seed06_reach_x2,23,coordinate_accept,speed_fade_mps,0.03755987433160502,0.17989506921232096,reach_x2
standard,round1_seed06_reach_x2,24,shrink,,0.03755987433160502,0.09894228806677655,reach_x2
