segment_id,log_id,log_path,schema_kind,stage,family,section_id,section_name,phase_id,phase_name,primitive_id,primitive_name,direction_id,direction_name,speed_bin,speed_bin_label,repeat_index,slot_occurrence_index,parameter,test_value_kind,test_value,fan_duty_cycle,active_command_rows,observed_command_pair_mode,observed_command_pair_distinct_count,observed_command_magnitude_max,observed_command_magnitude_median,left_drive_command_min,left_drive_command_max,right_drive_command_min,right_drive_command_max,cmd_linear_mps_median,cmd_yaw_radps_median,segment_start_row_index,segment_end_row_index,segment_start_time_us,segment_end_time_us,segment_duration_s,active_start_row_index,active_end_row_index,active_start_time_us,active_end_time_us,start_criterion,end_criterion,end_reason,corruption_note
ofnis_000542,mmlog_decode_2026-04-12_20-14-49,TestResults/mmlog_decode_2026-04-12_20-14-49/open_floor_main.csv,legacy_section_phase,SEC_20_LAUNCH,launch,2,SEC_20_LAUNCH,2,launch_pulse,3,OPEN_LOOP_LAUNCH,1,POSITIVE,0.0,NONE,63,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.29,0.800000011920929,244,"[0.29, 0.29]",1,0.29,0.29,0.28999999165534973,0.28999999165534973,0.28999999165534973,0.28999999165534973,0.0,0.0,55662,56444,67820175,68611776,0.791601,55663,55906,67821853,68067208,last row of preceding reliable stationary run; rows=282; row_index=55381..55662,first reliable stationary run after active command; rows=286; row_index=56159..56444,reliable_stationary,
ofnis_000543,mmlog_decode_2026-04-12_20-14-49,TestResults/mmlog_decode_2026-04-12_20-14-49/open_floor_main.csv,legacy_section_phase,SEC_20_LAUNCH,launch,2,SEC_20_LAUNCH,2,launch_pulse,3,OPEN_LOOP_LAUNCH,2,NEGATIVE,0.0,NONE,64,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.29,0.800000011920929,244,"[-0.29, -0.29]",1,0.29,0.29,-0.28999999165534973,-0.28999999165534973,-0.28999999165534973,-0.28999999165534973,0.0,0.0,56444,57206,68611776,69381600,0.769824,56445,56688,68613410,68858727,last row of preceding reliable stationary run; rows=286; row_index=56159..56444,first reliable stationary run after active command; rows=280; row_index=56927..57206,reliable_stationary,
ofnis_000544,mmlog_decode_2026-04-12_20-14-49,TestResults/mmlog_decode_2026-04-12_20-14-49/open_floor_main.csv,legacy_section_phase,SEC_20_LAUNCH,launch,2,SEC_20_LAUNCH,2,launch_pulse,3,OPEN_LOOP_LAUNCH,1,POSITIVE,0.0,NONE,65,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.29,0.800000011920929,247,"[0.29, 0.29]",1,0.29,0.29,0.28999999165534973,0.28999999165534973,0.28999999165534973,0.28999999165534973,0.0,0.0,57206,57994,69381600,70178995,0.797395,57207,57453,69382611,69630885,last row of preceding reliable stationary run; rows=280; row_index=56927..57206,first reliable stationary run after active command; rows=299; row_index=57696..57994,reliable_stationary,
ofnis_000545,mmlog_decode_2026-04-12_20-14-49,TestResults/mmlog_decode_2026-04-12_20-14-49/open_floor_main.csv,legacy_section_phase,SEC_20_LAUNCH,launch,2,SEC_20_LAUNCH,2,launch_pulse,3,OPEN_LOOP_LAUNCH,2,NEGATIVE,0.0,NONE,66,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.29,0.800000011920929,244,"[-0.29, -0.29]",1,0.29,0.29,-0.28999999165534973,-0.28999999165534973,-0.28999999165534973,-0.28999999165534973,0.0,0.0,57994,58764,70178995,70956752,0.7777569999999999,57995,58238,70180673,70425923,last row of preceding reliable stationary run; rows=299; row_index=57696..57994,first reliable stationary run after active command; rows=274; row_index=58491..58764,reliable_stationary,
ofnis_000546,mmlog_decode_2026-04-12_20-14-49,TestResults/mmlog_decode_2026-04-12_20-14-49/open_floor_main.csv,legacy_section_phase,SEC_20_LAUNCH,launch,2,SEC_20_LAUNCH,2,launch_pulse,3,OPEN_LOOP_LAUNCH,1,POSITIVE,0.0,NONE,67,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.29,0.800000011920929,247,"[0.29, 0.29]",1,0.29,0.29,0.28999999165534973,0.28999999165534973,0.28999999165534973,0.28999999165534973,0.0,0.0,58764,59543,70956752,71744768,0.7880159999999999,58765,59011,70957765,71205885,last row of preceding reliable stationary run; rows=274; row_index=58491..58764,first reliable stationary run after active command; rows=287; row_index=59257..59543,reliable_stationary,
ofnis_000547,mmlog_decode_2026-04-12_20-14-49,TestResults/mmlog_decode_2026-04-12_20-14-49/open_floor_main.csv,legacy_section_phase,SEC_20_LAUNCH,launch,2,SEC_20_LAUNCH,2,launch_pulse,3,OPEN_LOOP_LAUNCH,2,NEGATIVE,0.0,NONE,68,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.29,0.800000011920929,244,"[-0.29, -0.29]",1,0.29,0.29,-0.28999999165534973,-0.28999999165534973,-0.28999999165534973,-0.28999999165534973,0.0,0.0,59543,60319,71744768,72530419,0.785651,59544,59787,71746447,71991708,last row of preceding reliable stationary run; rows=287; row_index=59257..59543,first reliable stationary run after active command; rows=284; row_index=60036..60319,reliable_stationary,
ofnis_000548,mmlog_decode_2026-04-12_20-14-49,TestResults/mmlog_decode_2026-04-12_20-14-49/open_floor_main.csv,legacy_section_phase,SEC_20_LAUNCH,launch,2,SEC_20_LAUNCH,2,launch_pulse,3,OPEN_LOOP_LAUNCH,1,POSITIVE,0.0,NONE,69,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.29,0.800000011920929,245,"[0.29, 0.29]",1,0.29,0.29,0.28999999165534973,0.28999999165534973,0.28999999165534973,0.28999999165534973,0.0,0.0,60319,61090,72530419,73308524,0.7781049999999999,60320,60564,72531525,72777737,last row of preceding reliable stationary run; rows=284; row_index=60036..60319,first reliable stationary run after active command; rows=288; row_index=60803..61090,reliable_stationary,
ofnis_000549,mmlog_decode_2026-04-12_20-14-49,TestResults/mmlog_decode_2026-04-12_20-14-49/open_floor_main.csv,legacy_section_phase,SEC_20_LAUNCH,launch,2,SEC_20_LAUNCH,2,launch_pulse,3,OPEN_LOOP_LAUNCH,2,NEGATIVE,0.0,NONE,70,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.29,0.800000011920929,247,"[-0.29, -0.29]",1,0.29,0.29,-0.28999999165534973,-0.28999999165534973,-0.28999999165534973,-0.28999999165534973,0.0,0.0,61090,61847,73308524,74073953,0.7654289999999999,61091,61337,73309539,73557931,last row of preceding reliable stationary run; rows=288; row_index=60803..61090,first reliable stationary run after active command; rows=272; row_index=61576..61847,reliable_stationary,
ofnis_000550,mmlog_decode_2026-04-12_20-14-49,TestResults/mmlog_decode_2026-04-12_20-14-49/open_floor_main.csv,legacy_section_phase,SEC_20_LAUNCH,launch,2,SEC_20_LAUNCH,2,launch_pulse,3,OPEN_LOOP_LAUNCH,1,POSITIVE,0.0,NONE,71,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.29,0.800000011920929,245,"[0.29, 0.29]",1,0.29,0.29,0.28999999165534973,0.28999999165534973,0.28999999165534973,0.28999999165534973,0.0,0.0,61847,62625,74073953,74861243,0.7872899999999999,61848,62092,74075483,74321724,last row of preceding reliable stationary run; rows=272; row_index=61576..61847,first reliable stationary run after active command; rows=282; row_index=62344..62625,reliable_stationary,
ofnis_000551,mmlog_decode_2026-04-12_20-14-49,TestResults/mmlog_decode_2026-04-12_20-14-49/open_floor_main.csv,legacy_section_phase,SEC_20_LAUNCH,launch,2,SEC_20_LAUNCH,2,launch_pulse,3,OPEN_LOOP_LAUNCH,2,NEGATIVE,0.0,NONE,72,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.29,0.800000011920929,245,"[-0.29, -0.29]",1,0.29,0.29,-0.28999999165534973,-0.28999999165534973,-0.28999999165534973,-0.28999999165534973,0.0,0.0,62625,63388,74861243,75631862,0.7706189999999999,62626,62870,74862881,75109063,last row of preceding reliable stationary run; rows=282; row_index=62344..62625,first reliable stationary run after active command; rows=283; row_index=63106..63388,reliable_stationary,
ofnis_000552,mmlog_decode_2026-04-12_20-14-49,TestResults/mmlog_decode_2026-04-12_20-14-49/open_floor_main.csv,legacy_section_phase,SEC_20_LAUNCH,launch,2,SEC_20_LAUNCH,2,launch_pulse,3,OPEN_LOOP_LAUNCH,1,POSITIVE,0.0,NONE,73,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.29,0.800000011920929,247,"[0.29, 0.29]",1,0.29,0.29,0.28999999165534973,0.28999999165534973,0.28999999165534973,0.28999999165534973,0.0,0.0,63388,64168,75631862,76421135,0.789273,63389,63635,75632875,75881156,last row of preceding reliable stationary run; rows=283; row_index=63106..63388,first reliable stationary run after active command; rows=289; row_index=63880..64168,reliable_stationary,
ofnis_000553,mmlog_decode_2026-04-12_20-14-49,TestResults/mmlog_decode_2026-04-12_20-14-49/open_floor_main.csv,legacy_section_phase,SEC_20_LAUNCH,launch,2,SEC_20_LAUNCH,2,launch_pulse,3,OPEN_LOOP_LAUNCH,2,NEGATIVE,0.0,NONE,74,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.29,0.800000011920929,244,"[-0.29, -0.29]",1,0.29,0.29,-0.28999999165534973,-0.28999999165534973,-0.28999999165534973,-0.28999999165534973,0.0,0.0,64168,64925,76421135,77185847,0.764712,64169,64412,76422812,76668220,last row of preceding reliable stationary run; rows=289; row_index=63880..64168,first reliable stationary run after active command; rows=284; row_index=64642..64925,reliable_stationary,
ofnis_000554,mmlog_decode_2026-04-12_20-14-49,TestResults/mmlog_decode_2026-04-12_20-14-49/open_floor_main.csv,legacy_section_phase,SEC_20_LAUNCH,launch,2,SEC_20_LAUNCH,2,launch_pulse,3,OPEN_LOOP_LAUNCH,1,POSITIVE,0.0,NONE,75,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.29,0.800000011920929,247,"[0.29, 0.29]",1,0.29,0.29,0.28999999165534973,0.28999999165534973,0.28999999165534973,0.28999999165534973,0.0,0.0,64925,65720,77185847,77990511,0.8046639999999999,64926,65172,77186859,77435050,last row of preceding reliable stationary run; rows=284; row_index=64642..64925,first reliable stationary run after active command; rows=305; row_index=65416..65720,reliable_stationary,
ofnis_000555,mmlog_decode_2026-04-12_20-14-49,TestResults/mmlog_decode_2026-04-12_20-14-49/open_floor_main.csv,legacy_section_phase,SEC_20_LAUNCH,launch,2,SEC_20_LAUNCH,2,launch_pulse,3,OPEN_LOOP_LAUNCH,2,NEGATIVE,0.0,NONE,76,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.29,0.800000011920929,243,"[-0.29, -0.29]",1,0.29,0.29,-0.28999999165534973,-0.28999999165534973,-0.28999999165534973,-0.28999999165534973,0.0,0.0,65720,66483,77990511,78765343,0.774832,65721,65963,77992150,78236372,last row of preceding reliable stationary run; rows=305; row_index=65416..65720,first reliable stationary run after active command; rows=274; row_index=66210..66483,reliable_stationary,
ofnis_000556,mmlog_decode_2026-04-12_20-14-49,TestResults/mmlog_decode_2026-04-12_20-14-49/open_floor_main.csv,legacy_section_phase,SEC_20_LAUNCH,launch,2,SEC_20_LAUNCH,2,launch_pulse,3,OPEN_LOOP_LAUNCH,1,POSITIVE,0.0,NONE,77,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.29,0.800000011920929,243,"[0.29, 0.29]",1,0.29,0.29,0.28999999165534973,0.28999999165534973,0.28999999165534973,0.28999999165534973,0.0,0.0,66483,67255,78765343,79544890,0.779547,66484,66726,78766975,79011189,last row of preceding reliable stationary run; rows=274; row_index=66210..66483,first reliable stationary run after active command; rows=281; row_index=66975..67255,reliable_stationary,
ofnis_000557,mmlog_decode_2026-04-12_20-14-49,TestResults/mmlog_decode_2026-04-12_20-14-49/open_floor_main.csv,legacy_section_phase,SEC_20_LAUNCH,launch,2,SEC_20_LAUNCH,2,launch_pulse,3,OPEN_LOOP_LAUNCH,2,NEGATIVE,0.0,NONE,78,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.29,0.800000011920929,246,"[-0.29, -0.29]",1,0.29,0.29,-0.28999999165534973,-0.28999999165534973,-0.28999999165534973,-0.28999999165534973,0.0,0.0,67255,68018,79544890,80319620,0.7747299999999999,67256,67501,79545906,79793310,last row of preceding reliable stationary run; rows=281; row_index=66975..67255,first reliable stationary run after active command; rows=281; row_index=67738..68018,reliable_stationary,
ofnis_000558,mmlog_decode_2026-04-12_20-14-49,TestResults/mmlog_decode_2026-04-12_20-14-49/open_floor_main.csv,legacy_section_phase,SEC_20_LAUNCH,launch,2,SEC_20_LAUNCH,2,launch_pulse,3,OPEN_LOOP_LAUNCH,1,POSITIVE,0.0,NONE,79,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.29,0.800000011920929,241,"[0.29, 0.29]",1,0.29,0.29,0.28999999165534973,0.28999999165534973,0.28999999165534973,0.28999999165534973,0.0,0.0,68018,68818,80319620,81128360,0.80874,68019,68259,80321303,80563562,last row of preceding reliable stationary run; rows=281; row_index=67738..68018,first reliable stationary run after active command; rows=313; row_index=68506..68818,reliable_stationary,
ofnis_000559,mmlog_decode_2026-04-12_20-14-49,TestResults/mmlog_decode_2026-04-12_20-14-49/open_floor_main.csv,legacy_section_phase,SEC_20_LAUNCH,launch,2,SEC_20_LAUNCH,2,launch_pulse,3,OPEN_LOOP_LAUNCH,2,NEGATIVE,0.0,NONE,80,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.29,0.800000011920929,245,"[-0.29, -0.29]",1,0.29,0.29,-0.28999999165534973,-0.28999999165534973,-0.28999999165534973,-0.28999999165534973,0.0,0.0,68818,69578,81128360,81896060,0.7676999999999999,68819,69063,81129999,81376302,last row of preceding reliable stationary run; rows=313; row_index=68506..68818,first reliable stationary run after active command; rows=278; row_index=69301..69578,reliable_stationary,
ofnis_000560,mmlog_decode_2026-04-12_20-14-49,TestResults/mmlog_decode_2026-04-12_20-14-49/open_floor_main.csv,legacy_section_phase,SEC_40_YAW,in_place_turn,4,SEC_40_YAW,7,startup,7,IP90,6,COUNTERCLOCKWISE,1.0,LOW,5,1,yaw_rate_radps,legacy_yaw_rate_bin_radps,9.0,0.800000011920929,4073,"[-1.0, 1.0]",3929,1.0,0.413152,-1.0,1.0,-1.0,1.0,0.0,-3.0,69578,124190,81896060,137159418,55.263358,120118,124190,133049604,137159418,last row of preceding reliable stationary run; rows=278; row_index=69301..69578,predetermined terminal fault boundary at 137160156 us; kept last row not after fault,corruption_boundary,selector_removed: fault=SELECTOR_JUMPER_REMOVED;section_id=SEC_40_YAW;primitive_id=IP90_M;direction=COUNTERCLOCKWISE;phase_id=steady_rotation;speed_bin=LOW;start_marker=C;repeat_index=5;mirrored=1;control_halted=1;extra0=500;extra1=0
ofnis_000561,mmlog_decode_2026-04-12_22-27-00,TestResults/mmlog_decode_2026-04-12_22-27-00/open_floor_main.csv,legacy_section_phase,SEC_10_STATIC,static_hold,1,SEC_10_STATIC,1,hold,2,STATIC_HOLD,0,NONE,0.0,NONE,1,1,none,none,,0.800000011920929,0,null,0,,,,,,,,,0,14851,17672135,32682522,15.010387,,,,,static reliable_stationary_run rows=14852,static reliable_stationary_run rows=14852,reliable_stationary,
ofnis_000562,mmlog_decode_2026-04-12_22-27-00,TestResults/mmlog_decode_2026-04-12_22-27-00/open_floor_main.csv,legacy_section_phase,SEC_20_LAUNCH,launch,2,SEC_20_LAUNCH,2,launch_pulse,3,OPEN_LOOP_LAUNCH,1,POSITIVE,0.0,NONE,1,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.2,0.800000011920929,236,"[0.2, 0.2]",1,0.2,0.2,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.0,0.0,14851,15490,32682522,33330115,0.647593,14852,15087,32684197,32921534,last row of preceding reliable stationary run; rows=14852; row_index=0..14851,first reliable stationary run after active command; rows=343; row_index=15148..15490,reliable_stationary,
ofnis_000563,mmlog_decode_2026-04-12_22-27-00,TestResults/mmlog_decode_2026-04-12_22-27-00/open_floor_main.csv,legacy_section_phase,SEC_20_LAUNCH,launch,2,SEC_20_LAUNCH,2,launch_pulse,3,OPEN_LOOP_LAUNCH,2,NEGATIVE,0.0,NONE,2,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.2,0.800000011920929,245,"[-0.2, -0.2]",1,0.2,0.2,-0.20000000298023224,-0.20000000298023224,-0.20000000298023224,-0.20000000298023224,0.0,0.0,15490,16125,33330115,33972023,0.6419079999999999,15491,15735,33331746,33578177,last row of preceding reliable stationary run; rows=343; row_index=15148..15490,first reliable stationary run after active command; rows=278; row_index=15848..16125,reliable_stationary,
ofnis_000564,mmlog_decode_2026-04-12_22-27-00,TestResults/mmlog_decode_2026-04-12_22-27-00/open_floor_main.csv,legacy_section_phase,SEC_20_LAUNCH,launch,2,SEC_20_LAUNCH,2,launch_pulse,3,OPEN_LOOP_LAUNCH,1,POSITIVE,0.0,NONE,3,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.2,0.800000011920929,246,"[0.2, 0.2]",1,0.2,0.2,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.0,0.0,16125,16718,33972023,34572917,0.6008939999999999,16126,16371,33973039,34220429,last row of preceding reliable stationary run; rows=278; row_index=15848..16125,first reliable stationary run after active command; rows=294; row_index=16425..16718,reliable_stationary,
ofnis_000565,mmlog_decode_2026-04-12_22-27-00,TestResults/mmlog_decode_2026-04-12_22-27-00/open_floor_main.csv,legacy_section_phase,SEC_20_LAUNCH,launch,2,SEC_20_LAUNCH,2,launch_pulse,3,OPEN_LOOP_LAUNCH,2,NEGATIVE,0.0,NONE,4,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.2,0.800000011920929,243,"[-0.2, -0.2]",1,0.2,0.2,-0.20000000298023224,-0.20000000298023224,-0.20000000298023224,-0.20000000298023224,0.0,0.0,16718,17266,34572917,35127633,0.554716,16719,16961,34574594,34819368,last row of preceding reliable stationary run; rows=294; row_index=16425..16718,first reliable stationary run after active command; rows=305; row_index=16962..17266,reliable_stationary,
ofnis_000566,mmlog_decode_2026-04-12_22-27-00,TestResults/mmlog_decode_2026-04-12_22-27-00/open_floor_main.csv,legacy_section_phase,SEC_20_LAUNCH,launch,2,SEC_20_LAUNCH,2,launch_pulse,3,OPEN_LOOP_LAUNCH,1,POSITIVE,0.0,NONE,5,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.2,0.800000011920929,246,"[0.2, 0.2]",1,0.2,0.2,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.0,0.0,17266,17776,35127633,35645388,0.517755,17267,17512,35128644,35376655,last row of preceding reliable stationary run; rows=305; row_index=16962..17266,first reliable stationary run after active command; rows=264; row_index=17513..17776,reliable_stationary,
ofnis_000567,mmlog_decode_2026-04-12_22-27-00,TestResults/mmlog_decode_2026-04-12_22-27-00/open_floor_main.csv,legacy_section_phase,SEC_20_LAUNCH,launch,2,SEC_20_LAUNCH,2,launch_pulse,3,OPEN_LOOP_LAUNCH,2,NEGATIVE,0.0,NONE,6,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.2,0.800000011920929,244,"[-0.2, -0.2]",1,0.2,0.2,-0.20000000298023224,-0.20000000298023224,-0.20000000298023224,-0.20000000298023224,0.0,0.0,17776,18314,35645388,36190997,0.545609,17777,18020,35646493,35892501,last row of preceding reliable stationary run; rows=264; row_index=17513..17776,first reliable stationary run after active command; rows=294; row_index=18021..18314,reliable_stationary,
ofnis_000568,mmlog_decode_2026-04-12_22-27-00,TestResults/mmlog_decode_2026-04-12_22-27-00/open_floor_main.csv,legacy_section_phase,SEC_20_LAUNCH,launch,2,SEC_20_LAUNCH,2,launch_pulse,3,OPEN_LOOP_LAUNCH,1,POSITIVE,0.0,NONE,7,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.2,0.800000011920929,244,"[0.2, 0.2]",1,0.2,0.2,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.0,0.0,18314,18822,36190997,36705203,0.5142059999999999,18315,18558,36192476,36438294,last row of preceding reliable stationary run; rows=294; row_index=18021..18314,first reliable stationary run after active command; rows=264; row_index=18559..18822,reliable_stationary,
ofnis_000569,mmlog_decode_2026-04-12_22-27-00,TestResults/mmlog_decode_2026-04-12_22-27-00/open_floor_main.csv,legacy_section_phase,SEC_20_LAUNCH,launch,2,SEC_20_LAUNCH,2,launch_pulse,3,OPEN_LOOP_LAUNCH,2,NEGATIVE,0.0,NONE,8,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.2,0.800000011920929,246,"[-0.2, -0.2]",1,0.2,0.2,-0.20000000298023224,-0.20000000298023224,-0.20000000298023224,-0.20000000298023224,0.0,0.0,18822,19360,36705203,37251663,0.54646,18823,19068,36706215,36954224,last row of preceding reliable stationary run; rows=264; row_index=18559..18822,first reliable stationary run after active command; rows=292; row_index=19069..19360,reliable_stationary,
