vbar_rel_bin_mps,vbar_lat_bin_mps,vbar_yaw_bin_mps,yaw_rate_bin_radps,count,run_count,families,mean_residual_additive_yaw_torque_nm,median_residual_additive_yaw_torque_nm,trimmed_mean_residual_additive_yaw_torque_nm,rmse_residual_additive_yaw_torque_nm,mad_residual_additive_yaw_torque_nm,iqr_residual_additive_yaw_torque_nm,mean_opposing_yaw_resistance_nm,median_opposing_yaw_resistance_nm,trimmed_mean_opposing_yaw_resistance_nm,mean_vbar_rel_mps,mean_vbar_lat_mps,mean_vbar_yaw_mps,mean_max_force_preprojection_utilization,limiter_active_fraction,hardware_saturation_fraction
0.40,0.05,0.15,-3.00,464,22,competition_aux;competition_diag;open_floor,-0.027105168,-0.034118568,-0.027319363,0.066717821,0.042295250,0.090561541,-0.027105168,-0.034118568,-0.027319363,0.396562170,0.044320703,0.134658110,2.557640383,1.000000000,0.415948276
0.40,0.05,0.15,-3.50,349,28,competition_aux;competition_diag;open_floor,-0.044043183,-0.047291366,-0.040068723,0.080722027,0.045003515,0.093528852,-0.044043183,-0.047291366,-0.040068723,0.398981533,0.051395465,0.156153123,2.712342657,1.000000000,0.381088825
0.40,0.05,0.15,-4.00,92,21,competition_aux;competition_diag;open_floor,-0.032726045,0.000601989,-0.025187668,0.088524728,0.045422649,0.144705334,-0.032726045,0.000601989,-0.025187668,0.395132500,0.056614416,0.172009686,2.685732099,1.000000000,0.315217391
0.40,0.05,0.15,3.00,444,23,competition_aux;competition_diag;open_floor,0.038172009,0.037531347,0.038032406,0.062425774,0.031560703,0.062374676,-0.038172009,-0.037531347,-0.038032406,0.398543229,0.044421323,0.134963821,2.650507306,1.000000000,0.486486486
0.40,0.05,0.15,3.50,308,26,competition_aux;competition_diag;open_floor,0.038349221,0.038271650,0.036499946,0.066603606,0.044021886,0.084752247,-0.038349221,-0.038271650,-0.036499946,0.399757028,0.051464921,0.156364149,2.700817719,1.000000000,0.490259740
0.40,0.05,0.15,4.00,85,21,competition_aux;competition_diag;open_floor,0.049053394,0.049156710,0.046518888,0.086133389,0.063089570,0.128285934,-0.049053394,-0.049156710,-0.046518888,0.395694625,0.056518938,0.171719599,2.688729947,1.000000000,0.341176471
0.40,0.05,0.20,-4.00,354,30,competition_aux;competition_diag;open_floor,-0.090918102,-0.113377014,-0.099098345,0.109955141,0.012525669,0.029959230,-0.090918102,-0.113377014,-0.099098345,0.390569638,0.060797837,0.184720035,2.593604484,1.000000000,0.079096045
0.40,0.05,0.20,-4.50,3791,29,competition_aux;competition_diag;open_floor,-0.104094254,-0.109468636,-0.108911839,0.108810680,0.007865615,0.015963714,-0.104094254,-0.109468636,-0.108911839,0.392627999,0.067103278,0.203877646,2.729828326,1.000000000,0.006594566
0.40,0.05,0.20,-5.00,2760,27,competition_aux;competition_diag;open_floor,-0.102813008,-0.107065947,-0.106207672,0.105893537,0.008223575,0.016656437,-0.102813008,-0.107065947,-0.106207672,0.408167073,0.071937565,0.218565499,2.877009819,1.000000000,0.005797101
0.40,0.05,0.20,4.00,497,30,competition_aux;competition_diag;open_floor,0.096082308,0.110190495,0.103656102,0.109098471,0.012630475,0.029891648,-0.096082308,-0.110190495,-0.103656102,0.391392041,0.061026381,0.185414413,2.715974085,1.000000000,0.078470825
0.40,0.05,0.20,4.50,4013,29,competition_aux;competition_diag;open_floor,0.107000596,0.110149576,0.109622107,0.109793851,0.008394901,0.016954114,-0.107000596,-0.110149576,-0.109622107,0.393500830,0.067068170,0.203770978,2.786565787,1.000000000,0.011462746
0.40,0.05,0.20,5.00,2491,28,competition_aux;competition_diag;open_floor,0.104813946,0.108226924,0.107455547,0.107447764,0.008389950,0.016905628,-0.104813946,-0.108226924,-0.107455547,0.409023342,0.071891239,0.218424749,2.914780564,1.000000000,0.007627459
0.40,0.05,0.25,-5.00,386,19,competition_aux;competition_diag;open_floor,-0.097466411,-0.103749824,-0.102025790,0.102602265,0.009714929,0.020840500,-0.097466411,-0.103749824,-0.102025790,0.413605970,0.074498246,0.226345530,2.927047978,1.000000000,0.018134715
0.40,0.05,0.25,5.00,339,16,competition_aux;competition_diag;open_floor,0.101963532,0.105094609,0.103966290,0.104455678,0.009216948,0.018425139,-0.101963532,-0.105094609,-0.103966290,0.414521866,0.074520773,0.226413973,2.996331818,1.000000000,0.005899705
0.40,0.10,0.25,-5.00,534,22,competition_aux;competition_diag;open_floor,-0.089416332,-0.099097022,-0.096257995,0.096724339,0.012306318,0.027191933,-0.089416332,-0.099097022,-0.096257995,0.414112210,0.075964540,0.230800522,2.936554047,1.000000000,0.011235955
0.40,0.10,0.25,-5.50,361,23,competition_aux;competition_diag;open_floor,-0.023064986,-0.006082166,-0.020792699,0.066285375,0.053000380,0.121652499,-0.023064986,-0.006082166,-0.020792699,0.403259614,0.080526284,0.244660316,2.917835028,1.000000000,0.077562327
0.40,0.10,0.25,-6.00,121,16,competition_aux;competition_diag;open_floor,0.018224644,0.022300626,0.021308906,0.038344139,0.018594697,0.037987101,0.018224644,0.022300626,0.021308906,0.397740061,0.087392841,0.265522747,3.118846615,1.000000000,0.173553719
0.40,0.10,0.25,5.00,388,26,competition_aux;competition_diag;open_floor,0.094381820,0.100543150,0.098919349,0.099699418,0.010218043,0.021946306,-0.094381820,-0.100543150,-0.098919349,0.414427705,0.075954982,0.230771481,2.999352544,1.000000000,0.025773196
0.40,0.10,0.25,5.50,232,27,competition_aux;competition_diag;open_floor,0.060695187,0.073040862,0.063388165,0.082050597,0.035255048,0.079338503,-0.060695187,-0.073040862,-0.063388165,0.409084069,0.079967011,0.242961097,3.049587371,1.000000000,0.176724138
0.40,0.10,0.30,-6.50,174,14,open_floor,0.013376563,0.015683897,0.014527594,0.030890760,0.017001062,0.034410583,0.013376563,0.015683897,0.014527594,0.396997579,0.096119820,0.292037636,3.323613392,1.000000000,0.160919540
0.40,0.10,0.30,-7.00,274,14,open_floor,0.017659286,0.019322554,0.019123115,0.032626943,0.016739954,0.033091384,0.017659286,0.019322554,0.019123115,0.394377577,0.102984929,0.312895666,3.427601178,1.000000000,0.138686131
0.40,0.10,0.30,6.50,106,15,open_floor,0.004589775,0.001763306,0.002500588,0.026540141,0.014868921,0.030084239,-0.004589775,-0.001763306,-0.002500588,0.398444073,0.095904891,0.291384623,3.426441607,1.000000000,0.396226415
0.40,0.10,0.30,7.00,134,14,open_floor,-0.000530713,-0.003465575,-0.001860758,0.028417024,0.019720895,0.042160904,0.000530713,0.003465575,0.001860758,0.399992171,0.103584664,0.314717821,3.536448286,1.000000000,0.253731343
0.40,0.10,0.35,-7.50,276,14,open_floor,0.017187663,0.018727755,0.018229793,0.031451630,0.018228472,0.036329768,0.017187663,0.018727755,0.018229793,0.398143504,0.110438065,0.335540282,3.600502781,1.000000000,0.148550725
0.40,0.10,0.35,-8.00,222,15,open_floor,0.012686435,0.013285474,0.013118208,0.028573462,0.016663790,0.032965740,0.012686435,0.013285474,0.013118208,0.398934138,0.117923632,0.358283430,3.783200272,1.000000000,0.162162162
0.40,0.10,0.35,7.50,227,16,open_floor,-0.009091295,-0.012583686,-0.010753241,0.028614936,0.018403282,0.036442276,0.009091295,0.012583686,0.010753241,0.395756889,0.110504475,0.335742053,3.641266224,1.000000000,0.220264317
0.40,0.10,0.35,8.00,172,16,open_floor,-0.003942539,-0.007110543,-0.005219595,0.028600685,0.016171251,0.032714805,0.003942539,0.007110543,0.005219595,0.395410274,0.117670357,0.357513912,3.792366049,1.000000000,0.284883721
0.40,0.15,0.40,-8.50,154,14,open_floor,0.010817306,0.013816981,0.011328469,0.026033335,0.015361639,0.030803572,0.010817306,0.013816981,0.011328469,0.398116874,0.126839567,0.385372418,3.987222248,1.000000000,0.181818182
0.40,0.15,0.40,-9.00,272,12,open_floor,0.009243474,0.011032594,0.010126837,0.026991228,0.016533166,0.032885834,0.009243474,0.011032594,0.010126837,0.400555778,0.132616483,0.402924228,4.120206311,1.000000000,0.172794118
0.40,0.15,0.40,-9.50,133,9,open_floor,0.007201907,0.009592106,0.009068449,0.025471643,0.014865529,0.029410947,0.007201907,0.009592106,0.009068449,0.403064302,0.138047109,0.419423916,4.253869378,1.000000000,0.112781955
0.40,0.15,0.40,9.00,121,14,open_floor,0.007738581,0.006691945,0.007366261,0.026732780,0.018638433,0.037152744,-0.007738581,-0.006691945,-0.007366261,0.398066666,0.132461875,0.402454485,4.198299236,1.000000000,0.371900826
0.40,0.15,0.45,-10.00,280,12,open_floor,0.005406127,0.005979784,0.005725133,0.025759032,0.015031794,0.029301339,0.005406127,0.005979784,0.005725133,0.398589874,0.147350352,0.447689650,4.456274171,1.000000000,0.125000000
0.40,0.15,0.45,-10.50,209,14,open_floor,0.004905009,0.004303113,0.004841126,0.026200838,0.017020482,0.033916466,0.004905009,0.004303113,0.004841126,0.397606466,0.153845010,0.467422151,4.597966034,1.000000000,0.076555024
0.40,0.15,0.45,-9.50,170,12,open_floor,0.006124657,0.009196825,0.006652938,0.024451084,0.014926492,0.032546465,0.006124657,0.009196825,0.006652938,0.400770295,0.141881207,0.431072927,4.336844969,1.000000000,0.135294118
0.40,0.15,0.45,10.00,158,14,open_floor,-0.000327112,-0.001140533,-0.001302071,0.028625433,0.017238228,0.033595701,0.000327112,0.001140533,0.001302071,0.401647652,0.147034591,0.446730281,4.510700085,1.000000000,0.189873418
0.40,0.15,0.45,9.50,103,13,open_floor,-0.005188309,-0.013956597,-0.007569770,0.025972201,0.013163187,0.029242130,0.005188309,0.013956597,0.007569770,0.400958577,0.141923877,0.431202571,4.403084225,1.000000000,0.135922330
0.40,0.15,0.50,-10.50,102,14,open_floor,0.004602115,0.003157798,0.004869301,0.023054881,0.012358078,0.025822336,0.004602115,0.003157798,0.004869301,0.396729340,0.157395853,0.478210559,4.658729850,1.000000000,0.019607843
0.40,0.15,0.50,-11.00,303,14,open_floor,0.005252367,0.002992957,0.004893865,0.023915015,0.012955676,0.026034298,0.005252367,0.002992957,0.004893865,0.396529941,0.161767452,0.491492642,4.796461666,1.000000000,0.056105611
0.40,0.15,0.50,-11.50,179,12,open_floor,-0.000436404,0.002216611,0.000376766,0.025159584,0.014612981,0.027778596,-0.000436404,0.002216611,0.000376766,0.399449949,0.169280981,0.514320745,4.997362677,1.000000000,0.083798883
0.40,0.15,0.50,11.00,83,11,open_floor,0.014632067,0.012388088,0.015000544,0.028033398,0.014329166,0.036909236,-0.014632067,-0.012388088,-0.015000544,0.401877891,0.161998002,0.492193113,4.860291072,1.000000000,0.240963855
0.40,0.15,0.50,11.50,88,11,open_floor,0.011846256,0.010461848,0.010862851,0.025730884,0.012811432,0.024518308,-0.011846256,-0.010461848,-0.010862851,0.402872391,0.169632110,0.515387570,5.040811590,1.000000000,0.272727273
0.40,0.20,0.55,-12.00,143,12,open_floor,-0.002979124,-0.002879231,-0.003616257,0.028386690,0.017814358,0.035188678,-0.002979124,-0.002879231,-0.003616257,0.403632751,0.177855772,0.540373246,5.224424821,1.000000000,0.048951049
0.40,0.20,0.55,-12.50,248,10,open_floor,-0.007809005,-0.008946429,-0.008589624,0.025324791,0.015447923,0.030934786,-0.007809005,-0.008946429,-0.008589624,0.399827637,0.184710593,0.561200019,5.383193424,1.000000000,0.048387097
0.40,0.20,0.55,12.00,81,11,open_floor,0.014630420,0.019356719,0.015237456,0.031742704,0.018606273,0.039188883,-0.014630420,-0.019356719,-0.015237456,0.404944185,0.177661014,0.539781519,5.263214266,1.000000000,0.172839506
0.40,0.20,0.55,12.50,98,9,open_floor,0.018120042,0.014254793,0.016653575,0.031918577,0.016756150,0.032540274,-0.018120042,-0.014254793,-0.016653575,0.400802967,0.184449996,0.560408257,5.418012863,1.000000000,0.224489796
0.40,0.20,0.60,-13.00,239,9,open_floor,-0.007964520,-0.007923783,-0.008045992,0.022516765,0.013272937,0.026400980,-0.007964520,-0.007923783,-0.008045992,0.399426316,0.192706586,0.585493978,5.550884972,1.000000000,0.079497908
0.40,0.20,0.60,-13.50,205,9,open_floor,-0.009186036,-0.008205839,-0.007971673,0.024891580,0.014199752,0.027453372,-0.009186036,-0.008205839,-0.007971673,0.393632062,0.198407204,0.602813974,5.690884805,1.000000000,0.097560976
0.40,0.20,0.60,13.00,89,10,open_floor,0.018294815,0.015608837,0.017441565,0.031691309,0.016410997,0.036772429,-0.018294815,-0.015608837,-0.017441565,0.399758749,0.192142931,0.583781444,5.599471720,1.000000000,0.134831461
0.45,0.00,0.00,-0.50,1292,23,competition_aux;open_floor,-0.033444446,-0.046894045,-0.037467609,0.080464313,0.067166317,0.149057557,-0.033444446,-0.046894045,-0.037467609,0.447634562,0.005738156,0.017434047,1.969772136,0.983746130,0.158668731
0.45,0.00,0.00,0.00,4720,28,competition_aux;open_floor,-0.030130684,-0.070583922,-0.036927519,0.096521235,0.044766614,0.172925630,-0.001598623,-0.014349414,-0.002474420,0.449553328,0.001276113,0.003877171,1.698348845,0.981567797,0.058686441
0.45,0.00,0.00,0.50,1291,23,competition_aux;open_floor,-0.023118718,-0.045936877,-0.026307388,0.078223822,0.063634121,0.143191480,0.023118718,0.045936877,0.026307388,0.449340670,0.005908736,0.017952315,1.997244412,0.977536793,0.154144074
0.45,0.00,0.05,-0.50,595,24,competition_aux;open_floor,-0.025937741,-0.036144854,-0.026606603,0.072177828,0.066308275,0.115904998,-0.025937741,-0.036144854,-0.026606603,0.447700348,0.009588887,0.029133596,2.040658176,0.973109244,0.211764706
0.45,0.00,0.05,-1.00,1234,23,competition_aux;open_floor,-0.019644703,-0.032174535,-0.020644512,0.068082289,0.051415153,0.096623445,-0.019644703,-0.032174535,-0.020644512,0.448457106,0.014361204,0.043633166,2.159451509,0.993517018,0.280388979
0.45,0.00,0.05,-1.50,695,20,competition_aux;open_floor,-0.015521177,-0.029470778,-0.016379175,0.055035173,0.031920152,0.077039327,-0.015521177,-0.029470778,-0.016379175,0.450104358,0.021439523,0.065138987,2.375471785,0.998561151,0.441726619
0.45,0.00,0.05,0.50,697,18,competition_aux;open_floor,-0.025791877,-0.047253962,-0.028396415,0.077376684,0.059033666,0.135509466,0.025791877,0.047253962,0.028396415,0.450313569,0.009633896,0.029270346,2.026058236,0.987087518,0.149210904
0.45,0.00,0.05,1.00,1243,20,competition_aux;open_floor,0.003015998,0.029391733,0.005358844,0.066997175,0.042956205,0.111365420,-0.003015998,-0.029391733,-0.005358844,0.447502817,0.014562469,0.044244661,2.154016011,0.995977474,0.267900241
0.45,0.00,0.05,1.50,740,16,competition_aux;open_floor,0.030163373,0.043477975,0.033883151,0.058979078,0.023643658,0.060327190,-0.030163373,-0.043477975,-0.033883151,0.448060521,0.021364257,0.064910308,2.359311520,1.000000000,0.379729730
0.45,0.05,0.10,-1.50,93,17,competition_aux;open_floor,0.001210318,-0.002728168,0.000657345,0.051599952,0.033050109,0.065214522,0.001210318,-0.002728168,0.000657345,0.450289157,0.025401382,0.077176171,2.351120720,1.000000000,0.419354839
0.45,0.05,0.10,-2.00,799,25,competition_aux;open_floor,-0.002661986,-0.008580004,-0.001891096,0.056484204,0.042213635,0.090264370,-0.002661986,-0.008580004,-0.001891096,0.449491987,0.029404917,0.089339977,2.392024921,1.000000000,0.488110138
0.45,0.05,0.10,-2.50,608,23,competition_aux;open_floor,-0.009654401,-0.016689750,-0.011116386,0.052501784,0.034936908,0.075557294,-0.009654401,-0.016689750,-0.011116386,0.448927375,0.036838427,0.111924962,2.613700879,1.000000000,0.549342105
0.45,0.05,0.10,2.00,585,18,competition_aux;open_floor,0.030124536,0.037290161,0.031241317,0.052373909,0.027144223,0.057346856,-0.030124536,-0.037290161,-0.031241317,0.448474227,0.029260095,0.088899968,2.591230431,1.000000000,0.598290598
0.45,0.05,0.10,2.50,453,17,open_floor,0.022579853,0.023769095,0.023624108,0.046732797,0.030496970,0.060618508,-0.022579853,-0.023769095,-0.023624108,0.449754467,0.036713338,0.111544906,2.688958552,1.000000000,0.613686534
0.45,0.05,0.15,-3.00,343,17,competition_aux;open_floor,-0.030133570,-0.039291535,-0.031719534,0.059214360,0.032657102,0.069841251,-0.030133570,-0.039291535,-0.031719534,0.448128156,0.044249004,0.134440268,2.744917415,1.000000000,0.498542274
0.45,0.05,0.15,-3.50,227,22,competition_aux;open_floor,-0.038269749,-0.037214462,-0.032277651,0.076170076,0.040045195,0.080483465,-0.038269749,-0.037214462,-0.032277651,0.447640732,0.051241559,0.155685516,2.862759359,1.000000000,0.488986784
0.45,0.05,0.15,3.00,304,20,competition_aux;open_floor,0.028666001,0.032707593,0.029919843,0.054689206,0.030959453,0.062513827,-0.028666001,-0.032707593,-0.029919843,0.448108189,0.044321480,0.134660470,2.810188979,1.000000000,0.634868421
0.45,0.05,0.15,3.50,158,20,competition_aux;competition_diag;open_floor,0.038229936,0.034506763,0.036153879,0.067321343,0.039278560,0.077290643,-0.038229936,-0.034506763,-0.036153879,0.450483051,0.051102558,0.155263192,2.860717006,1.000000000,0.632911392
0.45,0.05,0.20,-4.00,108,26,competition_aux;competition_diag;open_floor,-0.061416433,-0.026100639,-0.054384983,0.112340116,0.058091345,0.165395435,-0.061416433,-0.026100639,-0.054384983,0.449271212,0.059993829,0.182277246,2.964062375,1.000000000,0.398148148
0.45,0.05,0.20,-4.50,288,28,competition_aux;competition_diag;open_floor,-0.093439760,-0.112881542,-0.096907243,0.117293252,0.020172103,0.062776260,-0.093439760,-0.112881542,-0.096907243,0.441530122,0.067280189,0.204415149,2.867558795,1.000000000,0.131944444
0.45,0.05,0.20,-5.00,1008,25,competition_aux;competition_diag;open_floor,-0.105658715,-0.111088823,-0.110888089,0.111299845,0.008577661,0.016953530,-0.105658715,-0.111088823,-0.110888089,0.437632244,0.072682064,0.220827485,2.933156722,1.000000000,0.020833333
0.45,0.05,0.20,4.00,100,22,competition_aux;competition_diag;open_floor,0.058308616,0.064554140,0.058753079,0.092878535,0.059651933,0.132776298,-0.058308616,-0.064554140,-0.058753079,0.445464222,0.060400114,0.183511646,2.895777313,1.000000000,0.370000000
0.45,0.05,0.20,4.50,325,28,competition_aux;competition_diag;open_floor,0.095625079,0.110471428,0.102558020,0.110713974,0.018544192,0.037679587,-0.095625079,-0.110471428,-0.102558020,0.441049554,0.067231418,0.204266971,2.920555710,1.000000000,0.104615385
0.45,0.05,0.20,5.00,1197,25,competition_aux;competition_diag;open_floor,0.107769084,0.111244580,0.111195001,0.111871640,0.009575652,0.019023627,-0.107769084,-0.111244580,-0.111195001,0.437711576,0.072584733,0.220531768,2.979854499,1.000000000,0.020885547
0.45,0.05,0.25,-5.00,531,20,competition_aux;competition_diag;open_floor,-0.107657926,-0.110136911,-0.109576192,0.109683662,0.006415777,0.013389183,-0.107657926,-0.110136911,-0.109576192,0.437739579,0.074561428,0.226537493,2.983378239,1.000000000,0.009416196
0.45,0.05,0.25,5.00,574,20,competition_aux;competition_diag;open_floor,0.107973597,0.110331524,0.110374478,0.110978864,0.009447434,0.018804823,-0.107973597,-0.110331524,-0.110374478,0.438927168,0.074550536,0.226504400,3.028630551,1.000000000,0.005226481
0.45,0.10,0.25,-5.00,1782,27,competition_aux;competition_diag;open_floor,-0.105103584,-0.108136453,-0.107789700,0.108051222,0.007719893,0.015417347,-0.105103584,-0.108136453,-0.107789700,0.441773208,0.076243512,0.231648114,3.025579489,1.000000000,0.008978676
0.45,0.10,0.25,-5.50,3720,29,competition_aux;competition_diag;open_floor,-0.100310457,-0.104967308,-0.103968260,0.104123147,0.009122614,0.018598963,-0.100310457,-0.104967308,-0.103968260,0.455152299,0.080302099,0.243979184,3.137765271,1.000000000,0.012096774
0.45,0.10,0.25,-6.00,392,27,competition_aux;competition_diag;open_floor,-0.068090798,-0.087234110,-0.073653670,0.085556289,0.022526186,0.073035333,-0.068090798,-0.087234110,-0.073653670,0.461484179,0.086671641,0.263331549,3.250019738,1.000000000,0.073979592
0.45,0.10,0.25,5.00,1777,20,competition_aux;competition_diag;open_floor,0.107731929,0.109197499,0.109030913,0.109684193,0.008791684,0.017579357,-0.107731929,-0.109197499,-0.109030913,0.443753118,0.076277861,0.231752476,3.075786947,1.000000000,0.005627462
0.45,0.10,0.25,5.50,3309,30,competition_aux;competition_diag;open_floor,0.102042718,0.105203576,0.104506381,0.105245011,0.010494843,0.021387331,-0.102042718,-0.105203576,-0.104506381,0.454643111,0.080181469,0.243612676,3.164734064,1.000000000,0.013297069
0.45,0.10,0.25,6.00,249,26,competition_aux;competition_diag;open_floor,0.062739183,0.080234259,0.066489696,0.081924821,0.031290338,0.090295431,-0.062739183,-0.080234259,-0.066489696,0.460478010,0.086703910,0.263429592,3.267445767,1.000000000,0.132530120
0.45,0.10,0.30,-6.50,156,18,competition_diag;open_floor,0.008724562,0.007888509,0.010081181,0.036832015,0.016415085,0.035263797,0.008724562,0.007888509,0.010081181,0.449467268,0.095805541,0.291082773,3.489419633,1.000000000,0.307692308
