"segment_id","log_id","log_path","schema_kind","stage","family","phase_id","phase_name","primitive_name","direction_name","repeat_index","fan_duty_cycle","segment_start_row_index","segment_end_row_index","active_start_row_index","active_end_row_index","segment_start_time_us","segment_end_time_us","active_start_time_us","active_end_time_us","end_reason","corruption_note","command_pair_mode","active_command_rows","test_value_kind","test_value"
"ofnis_001252","mmlog_decode_2026-05-04_16-57-53","TestResults/mmlog_decode_2026-05-04_16-57-53/open_floor_main.csv","compact_phase_battery","launch","launch","2","launch","MC_NONE","","3","1.0","18742","19364","18743","18992","38781330","39403330","38782330","39031330","reliable_stationary","","-0.25,-0.25","250","logged_drive_command_bin","-0.25"
"ofnis_001253","mmlog_decode_2026-05-04_16-57-53","TestResults/mmlog_decode_2026-05-04_16-57-53/open_floor_main.csv","compact_phase_battery","launch","launch","2","launch","MC_NONE","","1","1.0","19364","20163","19365","19614","39403330","40202330","39404330","39653330","reliable_stationary","","0.3,0.3","250","logged_drive_command_bin","0.3"
"ofnis_001254","mmlog_decode_2026-05-04_16-57-53","TestResults/mmlog_decode_2026-05-04_16-57-53/open_floor_main.csv","compact_phase_battery","launch","launch","2","launch","MC_NONE","","1","1.0","20163","20891","20164","20413","40202330","40930330","40203330","40452330","reliable_stationary","","-0.3,-0.3","250","logged_drive_command_bin","-0.3"
"ofnis_001255","mmlog_decode_2026-05-04_16-57-53","TestResults/mmlog_decode_2026-05-04_16-57-53/open_floor_main.csv","compact_phase_battery","launch","launch","2","launch","MC_NONE","","2","1.0","20891","21671","20892","21141","40930330","41710330","40931330","41180330","reliable_stationary","","0.3,0.3","250","logged_drive_command_bin","0.3"
"ofnis_001256","mmlog_decode_2026-05-04_16-57-53","TestResults/mmlog_decode_2026-05-04_16-57-53/open_floor_main.csv","compact_phase_battery","launch","launch","2","launch","MC_NONE","","2","1.0","21671","22432","21672","21921","41710330","42471330","41711330","41960330","reliable_stationary","","-0.3,-0.3","250","logged_drive_command_bin","-0.3"
"ofnis_001257","mmlog_decode_2026-05-04_16-57-53","TestResults/mmlog_decode_2026-05-04_16-57-53/open_floor_main.csv","compact_phase_battery","launch","launch","2","launch","MC_NONE","","3","1.0","22432","23207","22433","22682","42471330","43246330","42472330","42721330","reliable_stationary","","0.3,0.3","250","logged_drive_command_bin","0.3"
"ofnis_001258","mmlog_decode_2026-05-04_16-57-53","TestResults/mmlog_decode_2026-05-04_16-57-53/open_floor_main.csv","compact_phase_battery","launch","launch","2","launch","MC_NONE","","3","1.0","23207","23985","23208","23457","43246330","44024330","43247330","43496330","reliable_stationary","","-0.3,-0.3","250","logged_drive_command_bin","-0.3"
"ofnis_001259","mmlog_decode_2026-05-04_16-57-53","TestResults/mmlog_decode_2026-05-04_16-57-53/open_floor_main.csv","compact_phase_battery","launch","launch","2","launch","MC_NONE","","1","1.0","23985","24881","23986","24235","44024330","44920330","44025330","44274330","reliable_stationary","","0.35,0.35","250","logged_drive_command_bin","0.35"
"ofnis_001260","mmlog_decode_2026-05-04_16-57-53","TestResults/mmlog_decode_2026-05-04_16-57-53/open_floor_main.csv","compact_phase_battery","launch","launch","2","launch","MC_NONE","","1","1.0","24881","25682","24882","25131","44920330","45721330","44921330","45170330","reliable_stationary","","-0.35,-0.35","250","logged_drive_command_bin","-0.35"
"ofnis_001261","mmlog_decode_2026-05-04_16-57-53","TestResults/mmlog_decode_2026-05-04_16-57-53/open_floor_main.csv","compact_phase_battery","launch","launch","2","launch","MC_NONE","","2","1.0","25682","26516","25683","25932","45721330","46555330","45722330","45971330","reliable_stationary","","0.35,0.35","250","logged_drive_command_bin","0.35"
"ofnis_001262","mmlog_decode_2026-05-04_16-57-53","TestResults/mmlog_decode_2026-05-04_16-57-53/open_floor_main.csv","compact_phase_battery","launch","launch","2","launch","MC_NONE","","2","1.0","26516","27346","26517","26766","46555330","47385330","46556330","46805330","reliable_stationary","","-0.35,-0.35","250","logged_drive_command_bin","-0.35"
"ofnis_001263","mmlog_decode_2026-05-04_16-57-53","TestResults/mmlog_decode_2026-05-04_16-57-53/open_floor_main.csv","compact_phase_battery","launch","launch","2","launch","MC_NONE","","3","1.0","27346","28223","27347","27596","47385330","48262330","47386330","47635330","reliable_stationary","","0.35,0.35","250","logged_drive_command_bin","0.35"
"ofnis_001264","mmlog_decode_2026-05-04_16-57-53","TestResults/mmlog_decode_2026-05-04_16-57-53/open_floor_main.csv","compact_phase_battery","launch","launch","2","launch","MC_NONE","","3","1.0","28223","29049","28224","28473","48262330","49088330","48263330","48512330","reliable_stationary","","-0.35,-0.35","250","logged_drive_command_bin","-0.35"
"ofnis_001265","mmlog_decode_2026-05-04_16-57-53","TestResults/mmlog_decode_2026-05-04_16-57-53/open_floor_main.csv","compact_phase_battery","yaw_launch","launch","20","yaw_launch","MC_NONE","","1","1.0","29049","29630","29050","29299","49088330","49669330","49089330","49338330","reliable_stationary","","0.3,-0.3","250","logged_drive_command_bin","0.3"
"ofnis_001266","mmlog_decode_2026-05-04_16-57-53","TestResults/mmlog_decode_2026-05-04_16-57-53/open_floor_main.csv","compact_phase_battery","yaw_launch","launch","20","yaw_launch","MC_NONE","","1","1.0","29630","30401","29631","29880","49669330","50440330","49670330","49919330","reliable_stationary","","-0.3,0.3","250","logged_drive_command_bin","-0.3"
"ofnis_001267","mmlog_decode_2026-05-04_16-57-53","TestResults/mmlog_decode_2026-05-04_16-57-53/open_floor_main.csv","compact_phase_battery","yaw_launch","launch","20","yaw_launch","MC_NONE","","2","1.0","30401","31022","30402","30651","50440330","51061330","50441330","50690330","reliable_stationary","","0.3,-0.3","250","logged_drive_command_bin","0.3"
"ofnis_001268","mmlog_decode_2026-05-04_16-57-53","TestResults/mmlog_decode_2026-05-04_16-57-53/open_floor_main.csv","compact_phase_battery","yaw_launch","launch","20","yaw_launch","MC_NONE","","2","1.0","31022","31830","31023","31272","51061330","51869330","51062330","51311330","reliable_stationary","","-0.3,0.3","250","logged_drive_command_bin","-0.3"
"ofnis_001269","mmlog_decode_2026-05-04_16-57-53","TestResults/mmlog_decode_2026-05-04_16-57-53/open_floor_main.csv","compact_phase_battery","yaw_launch","launch","20","yaw_launch","MC_NONE","","3","1.0","31830","32638","31831","32080","51869330","52677330","51870330","52119330","reliable_stationary","","0.3,-0.3","250","logged_drive_command_bin","0.3"
"ofnis_001270","mmlog_decode_2026-05-04_16-57-53","TestResults/mmlog_decode_2026-05-04_16-57-53/open_floor_main.csv","compact_phase_battery","yaw_launch","launch","20","yaw_launch","MC_NONE","","3","1.0","32638","33361","32639","32888","52677330","53400330","52678330","52927330","reliable_stationary","","-0.3,0.3","250","logged_drive_command_bin","-0.3"
"ofnis_001271","mmlog_decode_2026-05-04_16-57-53","TestResults/mmlog_decode_2026-05-04_16-57-53/open_floor_main.csv","compact_phase_battery","yaw_launch","launch","20","yaw_launch","MC_NONE","","4","1.0","33361","33939","33362","33611","53400330","53978330","53401330","53650330","reliable_stationary","","0.3,-0.3","250","logged_drive_command_bin","0.3"
"ofnis_001272","mmlog_decode_2026-05-04_16-57-53","TestResults/mmlog_decode_2026-05-04_16-57-53/open_floor_main.csv","compact_phase_battery","yaw_launch","launch","20","yaw_launch","MC_NONE","","4","1.0","33939","34773","33940","34189","53978330","54812330","53979330","54228330","reliable_stationary","","-0.3,0.3","250","logged_drive_command_bin","-0.3"
"ofnis_001273","mmlog_decode_2026-05-04_16-57-53","TestResults/mmlog_decode_2026-05-04_16-57-53/open_floor_main.csv","compact_phase_battery","yaw_launch","launch","20","yaw_launch","MC_NONE","","5","1.0","34773","35374","34774","35023","54812330","55413330","54813330","55062330","reliable_stationary","","0.3,-0.3","250","logged_drive_command_bin","0.3"
"ofnis_001274","mmlog_decode_2026-05-04_16-57-53","TestResults/mmlog_decode_2026-05-04_16-57-53/open_floor_main.csv","compact_phase_battery","yaw_launch","launch","20","yaw_launch","MC_NONE","","5","1.0","35374","35976","35375","35624","55413330","56015330","55414330","55663330","reliable_stationary","","-0.3,0.3","250","logged_drive_command_bin","-0.3"
"ofnis_001275","mmlog_decode_2026-05-04_16-57-53","TestResults/mmlog_decode_2026-05-04_16-57-53/open_floor_main.csv","compact_phase_battery","yaw_launch","launch","20","yaw_launch","MC_NONE","","6","1.0","35976","36577","35977","36226","56015330","56616330","56016330","56265330","reliable_stationary","","0.3,-0.3","250","logged_drive_command_bin","0.3"
"ofnis_001276","mmlog_decode_2026-05-04_16-57-53","TestResults/mmlog_decode_2026-05-04_16-57-53/open_floor_main.csv","compact_phase_battery","yaw_launch","launch","20","yaw_launch","MC_NONE","","6","1.0","36577","37160","36578","36827","56616330","57199330","56617330","56866330","reliable_stationary","","-0.3,0.3","250","logged_drive_command_bin","-0.3"
"ofnis_001277","mmlog_decode_2026-05-04_16-57-53","TestResults/mmlog_decode_2026-05-04_16-57-53/open_floor_main.csv","compact_phase_battery","yaw_launch","launch","20","yaw_launch","MC_NONE","","7","1.0","37160","37777","37161","37410","57199330","57816330","57200330","57449330","reliable_stationary","","0.3,-0.3","250","logged_drive_command_bin","0.3"
"ofnis_001278","mmlog_decode_2026-05-04_16-57-53","TestResults/mmlog_decode_2026-05-04_16-57-53/open_floor_main.csv","compact_phase_battery","yaw_launch","launch","20","yaw_launch","MC_NONE","","7","1.0","37777","38344","37778","38027","57816330","58383330","57817330","58066330","reliable_stationary","","-0.3,0.3","250","logged_drive_command_bin","-0.3"
"ofnis_001279","mmlog_decode_2026-05-04_16-57-53","TestResults/mmlog_decode_2026-05-04_16-57-53/open_floor_main.csv","compact_phase_battery","yaw_launch","launch","20","yaw_launch","MC_NONE","","8","1.0","38344","38958","38345","38594","58383330","58997330","58384330","58633330","reliable_stationary","","0.3,-0.3","250","logged_drive_command_bin","0.3"
"ofnis_001280","mmlog_decode_2026-05-04_16-57-53","TestResults/mmlog_decode_2026-05-04_16-57-53/open_floor_main.csv","compact_phase_battery","yaw_launch","launch","20","yaw_launch","MC_NONE","","8","1.0","38958","39524","38959","39208","58997330","59563330","58998330","59247330","reliable_stationary","","-0.3,0.3","250","logged_drive_command_bin","-0.3"
"ofnis_001281","mmlog_decode_2026-05-04_16-57-53","TestResults/mmlog_decode_2026-05-04_16-57-53/open_floor_main.csv","compact_phase_battery","yaw_launch","launch","20","yaw_launch","MC_NONE","","9","1.0","39524","40119","39525","39774","59563330","60158330","59564330","59813330","reliable_stationary","","0.3,-0.3","250","logged_drive_command_bin","0.3"
"ofnis_001282","mmlog_decode_2026-05-04_16-57-53","TestResults/mmlog_decode_2026-05-04_16-57-53/open_floor_main.csv","compact_phase_battery","yaw_launch","launch","20","yaw_launch","MC_NONE","","9","1.0","40119","40715","40120","40369","60158330","60754330","60159330","60408330","reliable_stationary","","-0.3,0.3","250","logged_drive_command_bin","-0.3"
"ofnis_001283","mmlog_decode_2026-05-04_16-57-53","TestResults/mmlog_decode_2026-05-04_16-57-53/open_floor_main.csv","compact_phase_battery","yaw_launch","launch","20","yaw_launch","MC_NONE","","10","1.0","40715","41303","40716","40965","60754330","61342330","60755330","61004330","reliable_stationary","","0.3,-0.3","250","logged_drive_command_bin","0.3"
"ofnis_001284","mmlog_decode_2026-05-04_16-57-53","TestResults/mmlog_decode_2026-05-04_16-57-53/open_floor_main.csv","compact_phase_battery","yaw_launch","launch","20","yaw_launch","MC_NONE","","10","1.0","41303","41882","41304","41553","61342330","61921330","61343330","61592330","reliable_stationary","","-0.3,0.3","250","logged_drive_command_bin","-0.3"
"ofnis_001285","mmlog_decode_2026-05-04_16-57-53","TestResults/mmlog_decode_2026-05-04_16-57-53/open_floor_main.csv","compact_phase_battery","yaw_launch","launch","20","yaw_launch","MC_NONE","","1","1.0","41882","42474","41883","42132","61921330","62513330","61922330","62171330","reliable_stationary","","0.35,-0.35","250","logged_drive_command_bin","0.35"
"ofnis_001286","mmlog_decode_2026-05-04_16-57-53","TestResults/mmlog_decode_2026-05-04_16-57-53/open_floor_main.csv","compact_phase_battery","yaw_launch","launch","20","yaw_launch","MC_NONE","","1","1.0","42474","43056","42475","42724","62513330","63095330","62514330","62763330","reliable_stationary","","-0.35,0.35","250","logged_drive_command_bin","-0.35"
"ofnis_001287","mmlog_decode_2026-05-04_16-57-53","TestResults/mmlog_decode_2026-05-04_16-57-53/open_floor_main.csv","compact_phase_battery","yaw_launch","launch","20","yaw_launch","MC_NONE","","2","1.0","43056","43649","43057","43306","63095330","63688330","63096330","63345330","reliable_stationary","","0.35,-0.35","250","logged_drive_command_bin","0.35"
"ofnis_001288","mmlog_decode_2026-05-04_16-57-53","TestResults/mmlog_decode_2026-05-04_16-57-53/open_floor_main.csv","compact_phase_battery","yaw_launch","launch","20","yaw_launch","MC_NONE","","2","1.0","43649","44250","43650","43899","63688330","64289330","63689330","63938330","reliable_stationary","","-0.35,0.35","250","logged_drive_command_bin","-0.35"
"ofnis_001289","mmlog_decode_2026-05-04_16-57-53","TestResults/mmlog_decode_2026-05-04_16-57-53/open_floor_main.csv","compact_phase_battery","yaw_launch","launch","20","yaw_launch","MC_NONE","","3","1.0","44250","46059","44251","44500","64289330","66098330","64290330","64539330","reliable_stationary","","0.35,-0.35","250","logged_drive_command_bin","0.35"
"ofnis_001290","mmlog_decode_2026-05-04_16-57-53","TestResults/mmlog_decode_2026-05-04_16-57-53/open_floor_main.csv","compact_phase_battery","yaw_launch","launch","20","yaw_launch","MC_NONE","","3","1.0","46059","46684","46060","46309","66098330","66723330","66099330","66348330","reliable_stationary","","-0.35,0.35","250","logged_drive_command_bin","-0.35"
"ofnis_001291","mmlog_decode_2026-05-04_16-57-53","TestResults/mmlog_decode_2026-05-04_16-57-53/open_floor_main.csv","compact_phase_battery","yaw_launch","launch","20","yaw_launch","MC_NONE","","4","1.0","46684","47367","46685","46934","66723330","67406330","66724330","66973330","reliable_stationary","","0.35,-0.35","250","logged_drive_command_bin","0.35"
"ofnis_001292","mmlog_decode_2026-05-04_16-57-53","TestResults/mmlog_decode_2026-05-04_16-57-53/open_floor_main.csv","compact_phase_battery","yaw_launch","launch","20","yaw_launch","MC_NONE","","4","1.0","47367","48001","47368","47617","67406330","68040330","67407330","67656330","reliable_stationary","","-0.35,0.35","250","logged_drive_command_bin","-0.35"
"ofnis_001293","mmlog_decode_2026-05-04_16-57-53","TestResults/mmlog_decode_2026-05-04_16-57-53/open_floor_main.csv","compact_phase_battery","yaw_launch","launch","20","yaw_launch","MC_NONE","","5","1.0","48001","48636","48002","48251","68040330","68675330","68041330","68290330","reliable_stationary","","0.35,-0.35","250","logged_drive_command_bin","0.35"
"ofnis_001294","mmlog_decode_2026-05-04_16-57-53","TestResults/mmlog_decode_2026-05-04_16-57-53/open_floor_main.csv","compact_phase_battery","yaw_launch","launch","20","yaw_launch","MC_NONE","","5","1.0","48636","49278","48637","48886","68675330","69317330","68676330","68925330","reliable_stationary","","-0.35,0.35","250","logged_drive_command_bin","-0.35"
"ofnis_001295","mmlog_decode_2026-05-04_16-57-53","TestResults/mmlog_decode_2026-05-04_16-57-53/open_floor_main.csv","compact_phase_battery","yaw_launch","launch","20","yaw_launch","MC_NONE","","6","1.0","49278","49878","49279","49528","69317330","69917330","69318330","69567330","reliable_stationary","","0.35,-0.35","250","logged_drive_command_bin","0.35"
"ofnis_001296","mmlog_decode_2026-05-04_16-57-53","TestResults/mmlog_decode_2026-05-04_16-57-53/open_floor_main.csv","compact_phase_battery","yaw_launch","launch","20","yaw_launch","MC_NONE","","6","1.0","49878","50470","49879","50128","69917330","70509330","69918330","70167330","reliable_stationary","","-0.35,0.35","250","logged_drive_command_bin","-0.35"
