parameter_value,launch_command_signature,log_parameter,count,rms_nis,sqrt_mean_nis,rejected_rate,accepted_only_rms_nis,physical_residual_rms
0.7,"pair=0.7,-0.7;linear=0;yaw=-0.7",yaw_rate_nis,9000.0,163.95763685612343,6.7840848259404565,0.0,163.95763685612343,0.286132478525
0.75,"pair=0,0;linear=0;yaw=0",forward_accel_nis,1699.0,6.955240663577877,1.3189955977621126,0.014125956444967627,3.475726325116015,1.76100000455
0.75,"pair=0,0;linear=0;yaw=0",right_accel_nis,1699.0,31.541128576099364,2.7816145822572214,0.08122424955856386,3.8044769997854133,3.44451687538
0.75,"pair=0,0;linear=0;yaw=0",yaw_rate_nis,1699.0,41.235411036784534,3.2165383899661384,0.0,41.235411036784534,0.140630229784
0.75,"pair=0.76,-0.76;linear=0;yaw=-0.76",forward_accel_nis,9000.0,179.3407303527128,9.375936792840134,0.40544444444444444,8.172653864397704,11.6694953254
0.75,"pair=0.76,-0.76;linear=0;yaw=-0.76",right_accel_nis,9000.0,107.8655698630888,6.884289962580665,0.329,8.288784122306263,8.39505549814
0.75,"pair=0.76,-0.76;linear=0;yaw=-0.76",yaw_rate_nis,9000.0,255.88606797622518,9.681501232086317,0.0,255.88606797622518,0.386282538906
0.8,"pair=0,0;linear=0;yaw=0",forward_accel_nis,1979.0,33.00088035927397,2.7830794346034726,0.05709954522486104,3.414722052302379,3.4517896133
0.8,"pair=0,0;linear=0;yaw=0",right_accel_nis,1979.0,59.92432029868359,3.9317516384992883,0.10257705912076806,3.7782244866557777,4.79605233721
0.8,"pair=0,0;linear=0;yaw=0",yaw_rate_nis,1979.0,76.3485676745314,4.41358132522226,0.0,76.3485676745314,0.177808012984
0.8,"pair=0.8,-0.8;linear=0;yaw=-0.8",forward_accel_nis,9000.0,248.89936108372976,12.93963404866356,0.6475555555555556,9.360994271443605,15.8937222064
0.8,"pair=0.8,-0.8;linear=0;yaw=-0.8",right_accel_nis,9000.0,121.76755005610758,8.189283678733922,0.5084444444444445,10.099509339537851,10.0044983655
0.8,"pair=0.8,-0.8;linear=0;yaw=-0.8",yaw_rate_nis,9000.0,167.27484678582798,7.867689630062944,0.0,167.27484678582798,0.310876938286
